[ 2018-09-29T17:23:50+08:00 ] /Admin/index.php/Common/getDBData | INFO: [ route_check ] --START--
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined offset: 1 CommonAction.class.php 第 2328 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined variable: normArray CommonAction.class.php 第 2328 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: helpvalue CommonAction.class.php 第 2419 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined offset: 1 CommonAction.class.php 第 2323 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined offset: 1 CommonAction.class.php 第 2326 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined offset: 1 CommonAction.class.php 第 2327 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined offset: 1 CommonAction.class.php 第 2328 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined offset: 1 CommonAction.class.php 第 2328 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined variable: normArray CommonAction.class.php 第 2328 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: helpvalue CommonAction.class.php 第 2419 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: status CommonAction.class.php 第 2315 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: methods CommonAction.class.php 第 2317 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: helpvalue CommonAction.class.php 第 2419 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: status CommonAction.class.php 第 2315 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: methods CommonAction.class.php 第 2317 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: helpvalue CommonAction.class.php 第 2419 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: status CommonAction.class.php 第 2315 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: methods CommonAction.class.php 第 2317 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `mis_system_company` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\ProcessInfoModel.class.php，行号:51，运行时间:0.0050s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `mis_system_company` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\ProcessInfoModel.class.php，行号:51，运行时间:0.0050s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: relation CommonAction.class.php 第 2347 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined variable: data common.php 第 543 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: methods CommonAction.class.php 第 2348 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: helpvalue CommonAction.class.php 第 2419 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: status CommonAction.class.php 第 2315 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: methods CommonAction.class.php 第 2317 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: status CommonAction.class.php 第 2315 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: methods CommonAction.class.php 第 2317 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: helpvalue CommonAction.class.php 第 2419 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: status CommonAction.class.php 第 2315 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: methods CommonAction.class.php 第 2317 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: relation CommonAction.class.php 第 2347 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined variable: data common.php 第 543 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: methods CommonAction.class.php 第 2348 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: helpvalue CommonAction.class.php 第 2419 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined variable: obj CommonAction.class.php 第 2706 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | INFO: [ view_template ] --START--
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | INFO: Tag[ view_template ] --START--
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | INFO: [ view_template ] --END-- [ RunTime:0.001000s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | INFO: [ view_parse ] --START--
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | INFO: Tag[ view_parse ] --START--
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Use of undefined constant MisAutoLxn - assumed 'MisAutoLxn' dafcc819e94435ae3501781396c0d048.php 第 7 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: node common.php 第 4091 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined variable: main dafcc819e94435ae3501781396c0d048.php 第 26 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: main common.php 第 4402 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `mis_auto_bind_settable` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\ProcessInfoModel.class.php，行号:51，运行时间:0.0050s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `mis_auto_bind_settable` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\ProcessInfoModel.class.php，行号:51，运行时间:0.0050s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `mis_system_data_roaming` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\ProcessInfoModel.class.php，行号:51，运行时间:0.0040s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `mis_system_data_roaming` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\ProcessInfoModel.class.php，行号:51，运行时间:0.0040s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `mis_dynamic_form_propery` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\ProcessInfoModel.class.php，行号:51，运行时间:0.0070s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `mis_dynamic_form_propery` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\ProcessInfoModel.class.php，行号:51，运行时间:0.0070s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [2048] Declaration of MisProjectFlowFormModel::getFormList() should be compatible with that of MisSystemFlowFormModel::getFormList() MisProjectFlowFormModel.class.php 第 12 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `mis_project_flow_form` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\ProcessInfoModel.class.php，行号:51，运行时间:0.0040s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `mis_project_flow_form` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\ProcessInfoModel.class.php，行号:51，运行时间:0.0040s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `node` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\ProcessInfoModel.class.php，行号:51，运行时间:0.0060s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `node` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\ProcessInfoModel.class.php，行号:51，运行时间:0.0060s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SELECT `name`,`title` FROM `node` WHERE status=1  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:4429，运行时间:0.0010s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SELECT `name`,`title` FROM `node` WHERE status=1  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:4429，运行时间:0.0010s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `mis_auto_bind` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:4429，运行时间:0.0040s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SHOW COLUMNS FROM `mis_auto_bind` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:4429，运行时间:0.0040s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SELECT count(*) as _count FROM mis_auto_bind WHERE bindaname ='MisAutoLxn' OR inbindaname='MisAutoLxn' [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:4429，运行时间:0.0010s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SELECT count(*) as _count FROM mis_auto_bind WHERE bindaname ='MisAutoLxn' OR inbindaname='MisAutoLxn' [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:4429，运行时间:0.0010s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SELECT `inbindaname` FROM `mis_auto_bind` WHERE ( `bindaname` = 'MisAutoLxn' ) AND ( `typeid` = 2 ) AND ( 1=1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0000s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SELECT `inbindaname` FROM `mis_auto_bind` WHERE ( `bindaname` = 'MisAutoLxn' ) AND ( `typeid` = 2 ) AND ( 1=1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0000s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SELECT `inbindaname` FROM `mis_auto_bind` WHERE ( `bindaname` = 'MisAutoLxn' ) AND ( 1=1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0000s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SELECT `inbindaname` FROM `mis_auto_bind` WHERE ( `bindaname` = 'MisAutoLxn' ) AND ( 1=1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0000s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined variable: MisAutoBindSettableList common.php 第 4988 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: bindtype common.php 第 5009 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined variable: jshtml common.php 第 5083 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined variable: foothtml common.php 第 5085 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined variable: main dafcc819e94435ae3501781396c0d048.php 第 27 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SELECT count(*) as _count FROM mis_auto_bind WHERE bindaname ='MisAutoLxn' OR inbindaname='MisAutoLxn' [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0000s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | SQL: SELECT count(*) as _count FROM mis_auto_bind WHERE bindaname ='MisAutoLxn' OR inbindaname='MisAutoLxn' [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0000s ]
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: bindid common.php 第 5947 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: bindaname common.php 第 5948 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Use of undefined constant MisAutoLxn - assumed 'MisAutoLxn' dafcc819e94435ae3501781396c0d048.php 第 29 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: dialog dafcc819e94435ae3501781396c0d048.php 第 31 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: main dafcc819e94435ae3501781396c0d048.php 第 31 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: dialog dafcc819e94435ae3501781396c0d048.php 第 32 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: projectid HiddenInputWidget.class.php 第 29 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: projectworkid HiddenInputWidget.class.php 第 31 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: auditFlowTuiTablename HiddenInputWidget.class.php 第 33 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: auditFlowTuiTableid HiddenInputWidget.class.php 第 34 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: auditZhuLicModel HiddenInputWidget.class.php 第 36 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: auditZhuLicId HiddenInputWidget.class.php 第 37 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: viewtype dafcc819e94435ae3501781396c0d048.php 第 39 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: main dafcc819e94435ae3501781396c0d048.php 第 39 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [2] Missing argument 5 for SystemConfigDetailModel::GetDetailFile(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 163 and defined SystemConfigDetailModel.class.php 第 365 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [2] Missing argument 2 for CommonModel::getDynamicFileName(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 375 and defined CommonModel.class.php 第 636 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [2] Missing argument 5 for SystemConfigDetailModel::GetDetailFile(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 165 and defined SystemConfigDetailModel.class.php 第 365 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [2] Missing argument 2 for CommonModel::getDynamicFileName(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 375 and defined CommonModel.class.php 第 636 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: projectid SystemConfigDetailModel.class.php 第 203 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: extendurl SystemConfigDetailModel.class.php 第 207 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: projectid SystemConfigDetailModel.class.php 第 203 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: extendurl SystemConfigDetailModel.class.php 第 207 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: projectid SystemConfigDetailModel.class.php 第 203 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: extendurl SystemConfigDetailModel.class.php 第 207 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: projectid SystemConfigDetailModel.class.php 第 203 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: extendurl SystemConfigDetailModel.class.php 第 207 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: projectid SystemConfigDetailModel.class.php 第 203 行.
[ 2018-09-29T17:47:49+08:00 ] /Admin/index.php/MisAutoLxn/add | NOTIC: [8] Undefined index: extendurl SystemConfigDetailModel.class.php 第 207 行.
